system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,EVI,NDVI,NDWI,SAVI,date,farm_id,.geo
20230303T053731_20230303T054445_T43QBD_1,3001.908952453477,2236.813335871687,1537.4687068678313,1819.5509970967594,1815.6084907905383,2201.9581171767163,2819.929703488648,3029.6596544667086,3093.7408976250535,3242.47432297368,1.3263354868880532,0.2600713605779438,0.015028532387013228,0.3900673309926709,2023-03-03,Farm2,"{""type"":""Polygon"",""coordinates"":[[[72.750958,21.237044],[72.75104,21.236495999999995],[72.75231200000002,21.236687],[72.752218,21.237244],[72.750958,21.237044]]]}"
20230303T053731_20230303T054445_T43QBD_2,2666.8252299605783,2113.634691195795,1564.8896189224708,1803.421813403417,1887.7772667542708,2193.0236530880425,2684.0959264126154,2942.0335085413935,2865.4336399474387,3082.406701708279,1.0024430218272642,0.20486793787371496,0.03524220539484218,0.30726967526234256,2023-03-03,Farm3,"{""type"":""Polygon"",""coordinates"":[[[72.73234100000002,21.227198],[72.732392,21.226953],[72.732652,21.22712],[72.732508,21.227258],[72.73234100000002,21.227198]]]}"
20230303T053731_20230303T054445_T43QBD_3,1827.272334293948,1529.0331412103747,1514.1939481268014,1742.219020172911,1729.7213256484151,2118.7890489913543,2279.6452449567732,2407.883285302594,2214.6051873198844,2365.7092219020174,1.0206892149719542,0.12156130162235619,0.10349524805181894,0.18231902280595064,2023-03-03,Farm4,"{""type"":""Polygon"",""coordinates"":[[[72.731663,21.227759999999996],[72.731744,21.227447],[72.732082,21.227509],[72.731988,21.227866],[72.731663,21.227759999999996]]]}"
20230308T053659_20230308T055223_T42QZJ_0,2806.878653205158,2061.949422733202,1521.2323559248339,1717.401284962079,1629.3892565576543,2027.0729433360714,2938.1696053330747,3265.0935703589194,3313.024781411524,3437.7264866431565,2.5543194153049127,0.34031877975604113,0.08256238607407965,0.5104265266736531,2023-03-08,Farm1,"{""type"":""Polygon"",""coordinates"":[[[72.750877,21.237588999999996],[72.750958,21.237044],[72.752218,21.237244],[72.752108,21.237798999999995],[72.750877,21.237588999999996]]]}"
20230308T053659_20230308T055223_T42QZJ_1,3039.6616794908327,2247.621449605776,1566.4007314524554,1794.6030683005592,1726.7677875938064,2149.7969506982045,2948.6810107343017,3229.241426807256,3285.527215730976,3415.4382540134898,2.0875042054148256,0.31076004166255894,0.03891649630375645,0.4660935724262875,2023-03-08,Farm2,"{""type"":""Polygon"",""coordinates"":[[[72.750958,21.237044],[72.75104,21.236495999999995],[72.75231200000002,21.236687],[72.752218,21.237244],[72.750958,21.237044]]]}"
20230308T053659_20230308T055223_T42QZJ_2,2536.7844036697247,2033.4207077326346,1587.3446920052427,1738.4226736566181,1736.8093053735254,2073.739842726081,2775.6605504587155,3047.0989515072083,2953.8361730013107,3143.2653997378766,2.1587899370248067,0.25834823171248544,0.07492277332582416,0.38748114553157353,2023-03-08,Farm3,"{""type"":""Polygon"",""coordinates"":[[[72.73234100000002,21.227198],[72.732392,21.226953],[72.732652,21.22712],[72.732508,21.227258],[72.73234100000002,21.227198]]]}"
20230308T053659_20230308T055223_T42QZJ_3,1602.3729496402882,1386.1410071942446,1432.2834532374102,1548.872517985612,1396.5168345323739,1774.7012949640286,2101.3153956834535,2225.277122302158,2095.2512230215825,2130.8313669064755,-3.8284868967831422,0.19853765026381284,0.1336131065453847,0.2977639799701373,2023-03-08,Farm4,"{""type"":""Polygon"",""coordinates"":[[[72.731663,21.227759999999996],[72.731744,21.227447],[72.732082,21.227509],[72.731988,21.227866],[72.731663,21.227759999999996]]]}"
20230308T053659_20230308T055223_T43QBD_0,2819.0485596707813,2067.555168240136,1495.0193173565724,1700.926894214476,1615.8511256354388,2026.9541515371586,2946.00290486565,3278.652723311547,3334.0548051319297,3455.6691842168952,2.4044102262324376,0.34677406008884154,0.08352372415401475,0.5201085426003567,2023-03-08,Farm1,"{""type"":""Polygon"",""coordinates"":[[[72.750877,21.237588999999996],[72.750958,21.237044],[72.752218,21.237244],[72.752108,21.237798999999995],[72.750877,21.237588999999996]]]}"
20230308T053659_20230308T055223_T43QBD_1,3047.5798867260005,2247.9956689353194,1543.0178477940124,1781.7479891485416,1717.4816524677547,2147.27333301604,2960.0787682642426,3242.1746704107377,3302.0689162819485,3432.719813431061,1.9791335118487765,0.31546528184124023,0.04013046419915108,0.47315079256873344,2023-03-08,Farm2,"{""type"":""Polygon"",""coordinates"":[[[72.750958,21.237044],[72.75104,21.236495999999995],[72.75231200000002,21.236687],[72.752218,21.237244],[72.750958,21.237044]]]}"
20230308T053659_20230308T055223_T43QBD_2,2536.396189224705,2025.6905387647832,1566.4001314060451,1721.9040735873853,1728.963863337714,2057.379106438897,2744.9172141918534,3004.448094612352,2966.2049934296983,3097.7490144546655,1.9932529086457187,0.2622634972802846,0.07703363099043894,0.3933534847399366,2023-03-08,Farm3,"{""type"":""Polygon"",""coordinates"":[[[72.73234100000002,21.227198],[72.732392,21.226953],[72.732652,21.22712],[72.732508,21.227258],[72.73234100000002,21.227198]]]}"
20230308T053659_20230308T055223_T43QBD_3,1620.3714697406344,1400.577233429395,1395.7878962536022,1520.514121037464,1367.7919308357352,1778.9025936599426,2096.3878962536023,2217.622190201729,2070.7167146974066,2138.082708933717,-1.209968939309252,0.20262423349785208,0.12240011542819075,0.30389233444065356,2023-03-08,Farm4,"{""type"":""Polygon"",""coordinates"":[[[72.731663,21.227759999999996],[72.731744,21.227447],[72.732082,21.227509],[72.731988,21.227866],[72.731663,21.227759999999996]]]}"
20230318T053649_20230318T054604_T42QZJ_0,2806.909617892855,2072.3949084585283,1719.8399594222499,1888.3373750060373,1803.9383604656773,2161.759431911502,2952.6604511859323,3256.9976329645892,3239.848509733829,3398.0638616491956,3.23297465222026,0.2845482937597589,0.07155979075006529,0.426780133560491,2023-03-18,Farm1,"{""type"":""Polygon"",""coordinates"":[[[72.750877,21.237588999999996],[72.750958,21.237044],[72.752218,21.237244],[72.752108,21.237798999999995],[72.750877,21.237588999999996]]]}"
20230318T053649_20230318T054604_T42QZJ_1,3087.978483898545,2312.498812577182,1754.2489788163773,1940.9824261423,1893.2326873753211,2278.151372660776,2980.2577657452266,3246.7541559798615,3231.3631613945086,3405.32098413603,2.417912467350437,0.2610331574260194,0.022859933051781866,0.39151153755841656,2023-03-18,Farm2,"{""type"":""Polygon"",""coordinates"":[[[72.750958,21.237044],[72.75104,21.236495999999995],[72.75231200000002,21.236687],[72.752218,21.237244],[72.750958,21.237044]]]}"
20230318T053649_20230318T054604_T42QZJ_2,2611.4017038007864,2079.2745740498035,1690.8682830930538,1806.9180865006558,1761.3958060288337,2098.428571428571,2881.703145478374,3195.925950196593,2945.2057667103545,3249.566841415465,4.328444008075754,0.2498681413170189,0.05849165445934303,0.3747625612263908,2023-03-18,Farm3,"{""type"":""Polygon"",""coordinates"":[[[72.73234100000002,21.227198],[72.732392,21.226953],[72.732652,21.22712],[72.732508,21.227258],[72.73234100000002,21.227198]]]}"
20230318T053649_20230318T054604_T42QZJ_3,2181.277985611511,1702.0595683453234,1647.4235971223022,1790.6192805755393,1597.7660431654679,2001.2797122302159,2844.818705035971,3179.199136690647,3042.8523741007198,3120.2152517985614,5.973660688129676,0.3112393791459062,0.16530802627751687,0.46680877936687404,2023-03-18,Farm4,"{""type"":""Polygon"",""coordinates"":[[[72.731663,21.227759999999996],[72.731744,21.227447],[72.732082,21.227509],[72.731988,21.227866],[72.731663,21.227759999999996]]]}"
20230318T053649_20230318T054604_T43QBD_0,2824.8279351246674,2079.1815541031224,1681.6726216412494,1864.1295570079888,1786.314984265311,2152.6104575163404,2958.5935608811424,3267.364221738077,3249.1965141612195,3417.5098039215677,2.822242357891257,0.2903647666615186,0.06982742906563413,0.4355039050144754,2023-03-18,Farm1,"{""type"":""Polygon"",""coordinates"":[[[72.750877,21.237588999999996],[72.750958,21.237044],[72.752218,21.237244],[72.752108,21.237798999999995],[72.750877,21.237588999999996]]]}"
20230318T053649_20230318T054604_T43QBD_1,3104.455856456142,2314.884060730094,1717.9430298415114,1918.5396696968262,1880.1580600637762,2268.808100518777,2983.230545904526,3255.013231164628,3237.2572462043686,3422.7378991956593,2.142695952934765,0.2651118691623958,0.02112814797510642,0.3976289519680613,2023-03-18,Farm2,"{""type"":""Polygon"",""coordinates"":[[[72.750958,21.237044],[72.75104,21.236495999999995],[72.75231200000002,21.236687],[72.752218,21.237244],[72.750958,21.237044]]]}"
20230318T053649_20230318T054604_T43QBD_2,2587.0795006570306,2060.372536136663,1649.706307490145,1779.3377135348228,1743.1649145860713,2050.7207621550597,2822.1918528252304,3131.7056504599223,2940.0696452036796,3154.599868593956,3.200311470219224,0.2539428494675085,0.06252199315307966,0.3808737614462234,2023-03-18,Farm3,"{""type"":""Polygon"",""coordinates"":[[[72.73234100000002,21.227198],[72.732392,21.226953],[72.732652,21.22712],[72.732508,21.227258],[72.73234100000002,21.227198]]]}"
20230318T053649_20230318T054604_T43QBD_3,2197.7763688760806,1716.0103746397695,1603.5311239193084,1758.5242074927958,1565.819308357349,1982.3031700288186,2841.0884726224785,3171.217867435159,3040.3775216138324,3122.745244956772,10.352535890001231,0.31994888081206185,0.16120514179305995,0.4798712390236912,2023-03-18,Farm4,"{""type"":""Polygon"",""coordinates"":[[[72.731663,21.227759999999996],[72.731744,21.227447],[72.732082,21.227509],[72.731988,21.227866],[72.731663,21.227759999999996]]]}"
20230328T053649_20230328T054751_T42QZJ_0,2425.808221825032,2137.9187961934203,1433.651949181199,1542.976571180136,1673.705231631322,1829.1902806627695,2031.0665668325203,2176.2572339500502,2130.247669194725,2295.669919327568,0.7924097756625736,0.11568125739849207,-0.0678326036559667,0.1734996281598642,2023-03-28,Farm1,"{""type"":""Polygon"",""coordinates"":[[[72.750877,21.237588999999996],[72.750958,21.237044],[72.752218,21.237244],[72.752108,21.237798999999995],[72.750877,21.237588999999996]]]}"
20230328T053649_20230328T054751_T42QZJ_1,3164.8892371995826,2815.8190842595227,1676.8204616699913,1856.5635983661064,2129.767692599981,2312.069962952408,2453.5208036477634,2604.739811912226,2695.1694214876024,2787.9143155694874,0.4935691248934222,0.11646814063669747,-0.08004791025978784,0.17468414549871902,2023-03-28,Farm2,"{""type"":""Polygon"",""coordinates"":[[[72.750958,21.237044],[72.75104,21.236495999999995],[72.75231200000002,21.236687],[72.752218,21.237244],[72.750958,21.237044]]]}"
20230328T053649_20230328T054751_T42QZJ_2,2693.8604193971164,2180.5923984272604,1538.8564875491484,1735.1664482306687,1776.6317169069462,2120.6795543905637,2805.7254259501965,3077.4665792922674,2994.501965923984,3220.661861074705,1.4556083488455627,0.25427301127823443,0.05206604178525313,0.38136963492888787,2023-03-28,Farm3,"{""type"":""Polygon"",""coordinates"":[[[72.73234100000002,21.227198],[72.732392,21.226953],[72.732652,21.22712],[72.732508,21.227258],[72.73234100000002,21.227198]]]}"
20230328T053649_20230328T054751_T42QZJ_3,2536.9171223021585,1866.6549640287772,1325.6535251798564,1538.6241726618707,1379.536115107914,1850.7292086330933,3314.275395683454,3974.552517985612,4010.3896402877704,3964.593956834533,2.834370490141914,0.48773435863540493,0.2248009540927965,0.7315337112442517,2023-03-28,Farm4,"{""type"":""Polygon"",""coordinates"":[[[72.731663,21.227759999999996],[72.731744,21.227447],[72.732082,21.227509],[72.731988,21.227866],[72.731663,21.227759999999996]]]}"
20230402T053641_20230402T055232_T42QZJ_0,2510.7376455243702,2228.1560311096077,1436.2959760398044,1580.3576155741268,1739.2356407902996,1896.9838655137428,2050.653108545481,2158.359354620549,2107.7280324621984,2287.4459687937774,0.5108451400339563,0.09318462724804985,-0.08822909685999945,0.13975908338173273,2023-04-02,Farm1,"{""type"":""Polygon"",""coordinates"":[[[72.750877,21.237588999999996],[72.750958,21.237044],[72.752218,21.237244],[72.752108,21.237798999999995],[72.750877,21.237588999999996]]]}"
20230402T053641_20230402T055232_T42QZJ_1,3290.652180108293,2901.694594851334,1636.5663531870425,1845.2233304835183,2136.071245369051,2351.744419112758,2489.524603400779,2617.555571387859,2695.108577942433,2817.681390709604,0.43120801885776994,0.11492200674020067,-0.09987439113731793,0.17236524010407012,2023-04-02,Farm2,"{""type"":""Polygon"",""coordinates"":[[[72.750958,21.237044],[72.75104,21.236495999999995],[72.75231200000002,21.236687],[72.752218,21.237244],[72.750958,21.237044]]]}"
20230402T053641_20230402T055232_T42QZJ_2,2535.987549148099,2016.3990825688077,1487.315858453473,1721.0491480996068,1768.1290956749676,2110.6363040629094,2707.92005242464,2959.697247706422,2880.923984272608,3080.088466579292,1.2147029267316256,0.23940135699511148,0.06447658645203662,0.3590633298032851,2023-04-02,Farm3,"{""type"":""Polygon"",""coordinates"":[[[72.73234100000002,21.227198],[72.732392,21.226953],[72.732652,21.22712],[72.732508,21.227258],[72.73234100000002,21.227198]]]}"
20230402T053641_20230402T055232_T42QZJ_3,2457.038848920864,1779.646618705036,1237.2846043165468,1464.1775539568343,1294.4794244604313,1788.7182733812947,3400.197985611511,4148.227338129497,4223.107338129497,4202.218417266186,2.6953083165906233,0.5277133940447627,0.26219054138393344,0.7914986655359327,2023-04-02,Farm4,"{""type"":""Polygon"",""coordinates"":[[[72.731663,21.227759999999996],[72.731744,21.227447],[72.732082,21.227509],[72.731988,21.227866],[72.731663,21.227759999999996]]]}"
20230402T053641_20230402T055232_T43QBD_0,2510.354490438151,2231.264100702009,1422.7539578794483,1567.5657709997583,1733.6960542241588,1896.3500363108208,2030.5768579036558,2128.6508351488746,2086.2259985475685,2260.4743645606395,0.4742053655185571,0.08946945900766136,-0.09362047353261743,0.1341869711444005,2023-04-02,Farm1,"{""type"":""Polygon"",""coordinates"":[[[72.750877,21.237588999999996],[72.750958,21.237044],[72.752218,21.237244],[72.752108,21.237798999999995],[72.750877,21.237588999999996]]]}"
20230402T053641_20230402T055232_T43QBD_1,3297.056541811432,2904.4603778972914,1631.0690114701827,1842.2844700395024,2142.548284232069,2359.754033601447,2482.4656608443197,2606.904859359383,2683.775926895435,2813.9574508590736,0.4084552704139765,0.11134100372271252,-0.1029804337169875,0.16699427615786083,2023-04-02,Farm2,"{""type"":""Polygon"",""coordinates"":[[[72.750958,21.237044],[72.75104,21.236495999999995],[72.75231200000002,21.236687],[72.752218,21.237244],[72.750958,21.237044]]]}"
20230402T053641_20230402T055232_T43QBD_2,2517.452036793693,2008.7555847568992,1471.2030223390277,1713.103810775296,1758.8357424441526,2115.1379763469126,2679.9264126149806,2956.574244415244,2891.45729303548,3051.411300919843,1.1887323844779223,0.24317160158855103,0.06937797504422681,0.3647181659419529,2023-04-02,Farm3,"{""type"":""Polygon"",""coordinates"":[[[72.73234100000002,21.227198],[72.732392,21.226953],[72.732652,21.22712],[72.732508,21.227258],[72.73234100000002,21.227198]]]}"
20230402T053641_20230402T055232_T43QBD_3,2442.6974063400576,1775.607204610951,1217.3559077809796,1451.8028818443806,1279.6311239193083,1789.2368876080693,3349.276368876081,4074.2273775216145,4257.07204610951,4127.799711815562,2.649185870633658,0.5354394365919136,0.26935009982145824,0.8030868540165791,2023-04-02,Farm4,"{""type"":""Polygon"",""coordinates"":[[[72.731663,21.227759999999996],[72.731744,21.227447],[72.732082,21.227509],[72.731988,21.227866],[72.731663,21.227759999999996]]]}"
20230407T053649_20230407T055019_T43QBD_0,2665.483611716291,2349.5097555071416,1510.1852335996123,1671.8797385620915,1880.2709271362867,2026.111062696684,2187.522778988139,2340.7666424594527,2302.570031469377,2490.4511740498665,0.46110704439028005,0.09813048307945287,-0.07535094246359492,0.14717844348807374,2023-04-07,Farm1,"{""type"":""Polygon"",""coordinates"":[[[72.750877,21.237588999999996],[72.750958,21.237044],[72.752218,21.237244],[72.752108,21.237798999999995],[72.750877,21.237588999999996]]]}"
20230407T053649_20230407T055019_T43QBD_1,3414.102660511162,3021.585835990672,1736.6485650373613,1963.5008804911713,2313.003046023512,2517.815239636381,2649.379325115415,2804.8652610537342,2897.0410737232883,3009.8151920422633,0.3896565528954674,0.11143193792331975,-0.08195034678905769,0.16713192155729395,2023-04-07,Farm2,"{""type"":""Polygon"",""coordinates"":[[[72.750958,21.237044],[72.75104,21.236495999999995],[72.75231200000002,21.236687],[72.752218,21.237244],[72.750958,21.237044]]]}"
20230407T053649_20230407T055019_T43QBD_2,2707.103810775296,2144.214848883049,1462.8521681997374,1715.7884362680686,1686.2726675427073,2099.6452036793694,2902.410643889619,3282.7884362680693,3196.504599211564,3346.825229960579,1.63273338877314,0.3089174815742393,0.08276319985631937,0.4633287521458456,2023-04-07,Farm3,"{""type"":""Polygon"",""coordinates"":[[[72.73234100000002,21.227198],[72.732392,21.226953],[72.732652,21.22712],[72.732508,21.227258],[72.73234100000002,21.227198]]]}"
20230407T053649_20230407T055019_T43QBD_3,2555.1008645533143,1860.289048991354,1213.0086455331414,1443.2795389048993,1288.1268011527377,1776.7296829971183,3418.838040345822,4415.260806916427,4600.378097982709,4450.686167146974,2.568023163052698,0.5617654600337796,0.2853187782134075,0.8425767008406698,2023-04-07,Farm4,"{""type"":""Polygon"",""coordinates"":[[[72.731663,21.227759999999996],[72.731744,21.227447],[72.732082,21.227509],[72.731988,21.227866],[72.731663,21.227759999999996]]]}"
20230412T053641_20230412T055150_T42QZJ_0,2572.919520796096,2272.356214675619,1442.8056615622434,1646.1146804502193,1846.1998937249405,1988.3978068692327,2120.2025022945745,2236.361093666972,2159.879232887299,2362.8242596975992,0.3200853626249916,0.07620481935335961,-0.0891361758827354,0.11429321882498104,2023-04-12,Farm1,"{""type"":""Polygon"",""coordinates"":[[[72.750877,21.237588999999996],[72.750958,21.237044],[72.752218,21.237244],[72.752108,21.237798999999995],[72.750877,21.237588999999996]]]}"
20230412T053641_20230412T055150_T42QZJ_1,2458.6664766790154,2214.818846774959,1395.0132516386434,1579.8172318799272,1773.6460530065538,1913.3944143630663,1954.972261802983,2028.3854374465654,2008.864681295715,2147.2562933409317,0.2625086099785944,0.060531659285522656,-0.10151965175472234,0.09078570871354062,2023-04-12,Farm2,"{""type"":""Polygon"",""coordinates"":[[[72.750958,21.237044],[72.75104,21.236495999999995],[72.75231200000002,21.236687],[72.752218,21.237244],[72.750958,21.237044]]]}"
20230412T053641_20230412T055150_T42QZJ_2,2826.0275229357794,2253.4180865006556,1530.897116644823,1817.0334207077328,1830.3368283093055,2239.626474442988,2985.2935779816507,3255.2968545216254,3271.6277850589768,3379.0727391874175,1.3230632118983263,0.2826985574284546,0.07337230731881109,0.42400620407036654,2023-04-12,Farm3,"{""type"":""Polygon"",""coordinates"":[[[72.73234100000002,21.227198],[72.732392,21.226953],[72.732652,21.22712],[72.732508,21.227258],[72.73234100000002,21.227198]]]}"
20230412T053641_20230412T055150_T42QZJ_3,2472.1168345323736,1789.226762589928,1238.094964028777,1487.583597122302,1326.3136690647482,1806.2653237410073,3465.477410071943,4431.863309352519,4457.236258992805,4485.431366906474,2.5094299635728237,0.539742475796777,0.28517983826131604,0.809543877906376,2023-04-12,Farm4,"{""type"":""Polygon"",""coordinates"":[[[72.731663,21.227759999999996],[72.731744,21.227447],[72.732082,21.227509],[72.731988,21.227866],[72.731663,21.227759999999996]]]}"
20230412T053641_20230412T055150_T43QBD_0,2579.3957395303796,2278.611909949165,1403.3183248608082,1615.6880658436212,1833.9179859598162,1979.5737593802946,2077.550375211812,2180.828322440088,2116.6011619462606,2317.140450254176,0.2666426777588655,0.06900565944518468,-0.10095763162788632,0.10349571292043512,2023-04-12,Farm1,"{""type"":""Polygon"",""coordinates"":[[[72.750877,21.237588999999996],[72.750958,21.237044],[72.752218,21.237244],[72.752108,21.237798999999995],[72.750877,21.237588999999996]]]}"
20230412T053641_20230412T055150_T43QBD_1,2468.8611203655237,2228.674694207796,1353.2090809575936,1547.4604254914095,1760.1280757698346,1906.8873923183098,1915.6651753843225,1978.9856741706728,1961.5524725143978,2106.498453191186,0.20533081173498685,0.05231682256765788,-0.11532468198454046,0.07846494318308396,2023-04-12,Farm2,"{""type"":""Polygon"",""coordinates"":[[[72.750958,21.237044],[72.75104,21.236495999999995],[72.75231200000002,21.236687],[72.752218,21.237244],[72.750958,21.237044]]]}"
20230412T053641_20230412T055150_T43QBD_2,2837.0696452036796,2244.5985545335084,1497.5670170827857,1796.9487516425759,1805.556504599212,2220.3101182654405,3001.6504599211576,3263.154402102497,3292.0486202365314,3377.770696452037,1.3074945758484138,0.2919069174494755,0.07435157630315244,0.43781733892228447,2023-04-12,Farm3,"{""type"":""Polygon"",""coordinates"":[[[72.73234100000002,21.227198],[72.732392,21.226953],[72.732652,21.22712],[72.732508,21.227258],[72.73234100000002,21.227198]]]}"
20230412T053641_20230412T055150_T43QBD_3,2469.8063400576366,1797.8951008645533,1181.6435158501442,1445.898847262248,1283.4109510086453,1792.5268011527376,3431.1011527377523,4368.40288184438,4504.005763688761,4430.802305475506,2.4148123444107554,0.5553211864109988,0.29077767167407725,0.8329099238126196,2023-04-12,Farm4,"{""type"":""Polygon"",""coordinates"":[[[72.731663,21.227759999999996],[72.731744,21.227447],[72.732082,21.227509],[72.731988,21.227866],[72.731663,21.227759999999996]]]}"
20230417T053649_20230417T055203_T42QZJ_0,2583.9288923240415,2317.7980773875647,1496.415293947152,1642.3181971885415,1854.1482537075499,1983.9391816820437,2094.313511424569,2227.509975363508,2193.8700062798894,2354.0870972416787,0.3873783404148903,0.08042852427951995,-0.08455738923507168,0.12062834241386594,2023-04-17,Farm1,"{""type"":""Polygon"",""coordinates"":[[[72.750877,21.237588999999996],[72.750958,21.237044],[72.752218,21.237244],[72.752108,21.237798999999995],[72.750877,21.237588999999996]]]}"
20230417T053649_20230417T055203_T42QZJ_1,2467.053719008264,2277.419160254583,1448.1484753491025,1571.13859599126,1795.89783414078,1913.6283841550298,1924.6423957442762,2009.445283556569,2020.3946993445431,2126.582644628099,0.2839248842550607,0.05726584844740741,-0.10063900715403135,0.08588772716070717,2023-04-17,Farm2,"{""type"":""Polygon"",""coordinates"":[[[72.750958,21.237044],[72.75104,21.236495999999995],[72.75231200000002,21.236687],[72.752218,21.237244],[72.750958,21.237044]]]}"
20230417T053649_20230417T055203_T42QZJ_2,2742.734600262123,2195.9174311926604,1544.251638269987,1778.3768020969853,1776.9521625163823,2160.3905635648757,2949.2896461336827,3279.957404980341,3371.6146788990823,3449.390563564876,1.659916281941633,0.3097825277025042,0.10317224255995018,0.46462862816256106,2023-04-17,Farm3,"{""type"":""Polygon"",""coordinates"":[[[72.73234100000002,21.227198],[72.732392,21.226953],[72.732652,21.22712],[72.732508,21.227258],[72.73234100000002,21.227198]]]}"
20230417T053649_20230417T055203_T42QZJ_3,2406.2342446043167,1736.6333812949638,1234.3254676258994,1458.0028776978418,1272.8382733812953,1789.216690647482,3461.9576978417276,4472.292661870504,4637.3427338129495,4592.701870503596,2.793913176143365,0.5682670391548988,0.31593190478697236,0.8523285266159487,2023-04-17,Farm4,"{""type"":""Polygon"",""coordinates"":[[[72.731663,21.227759999999996],[72.731744,21.227447],[72.732082,21.227509],[72.731988,21.227866],[72.731663,21.227759999999996]]]}"
20230417T053649_20230417T055203_T43QBD_0,2596.574969740984,2334.0663761801025,1489.7617526022757,1636.4261922052774,1855.2604212055194,1994.5710965867825,2085.772064875332,2207.859646574679,2180.719535221496,2338.0649237472767,0.3624716572625248,0.07689521049683544,-0.09020820786249681,0.11532901719379074,2023-04-17,Farm1,"{""type"":""Polygon"",""coordinates"":[[[72.750877,21.237588999999996],[72.750958,21.237044],[72.752218,21.237244],[72.752108,21.237798999999995],[72.750877,21.237588999999996]]]}"
20230417T053649_20230417T055203_T43QBD_1,2475.480081861882,2289.083480081862,1439.4426728856315,1563.9188996240066,1795.8183808481272,1914.5898338965303,1911.7566512779017,1991.7413259721102,2002.2168387987238,2112.695540431203,0.2538383898581967,0.0527415061913993,-0.10680414357570178,0.07910206270899928,2023-04-17,Farm2,"{""type"":""Polygon"",""coordinates"":[[[72.750958,21.237044],[72.75104,21.236495999999995],[72.75231200000002,21.236687],[72.752218,21.237244],[72.750958,21.237044]]]}"
20230417T053649_20230417T055203_T43QBD_2,2737.65111695138,2186.776609724048,1535.132720105125,1777.1248357424445,1768.004599211564,2153.6452036793694,2981.1649145860715,3308.6156373193176,3393.5663600525622,3489.9743758212876,1.6594450241082552,0.3147068593577107,0.10690747027915634,0.4720145475120011,2023-04-17,Farm3,"{""type"":""Polygon"",""coordinates"":[[[72.73234100000002,21.227198],[72.732392,21.226953],[72.732652,21.22712],[72.732508,21.227258],[72.73234100000002,21.227198]]]}"
20230417T053649_20230417T055203_T43QBD_3,2404.092507204611,1743.7743515850143,1214.3596541786744,1441.8374639769456,1254.742939481268,1785.5487031700293,3421.219020172911,4397.265994236312,4657.74409221902,4521.257636887608,2.7734748085644054,0.5748884766780787,0.31857492495627326,0.8622598451743376,2023-04-17,Farm4,"{""type"":""Polygon"",""coordinates"":[[[72.731663,21.227759999999996],[72.731744,21.227447],[72.732082,21.227509],[72.731988,21.227866],[72.731663,21.227759999999996]]]}"
20230422T053641_20230422T054708_T42QZJ_0,2449.5556736389544,2193.7899135307466,1287.1041012511466,1489.9466692430315,1748.8753683396933,1877.7510265204573,1918.9057050384033,2008.0292739481188,1979.0107724264526,2169.9681657890933,0.2038348181140357,0.06016666494356472,-0.1074434191630285,0.09023814317675505,2023-04-22,Farm1,"{""type"":""Polygon"",""coordinates"":[[[72.750877,21.237588999999996],[72.750958,21.237044],[72.752218,21.237244],[72.752108,21.237798999999995],[72.750877,21.237588999999996]]]}"
20230422T053641_20230422T054708_T42QZJ_1,2406.5815047021947,2184.841787783794,1288.3866248693835,1485.5954212976155,1754.3920395174305,1872.8767930084541,1837.1343687660296,1912.3007979481329,1929.093663911845,2068.91118077325,0.15364311162817865,0.045645788765976296,-0.11171615644704087,0.06845966672418563,2023-04-22,Farm2,"{""type"":""Polygon"",""coordinates"":[[[72.750958,21.237044],[72.75104,21.236495999999995],[72.75231200000002,21.236687],[72.752218,21.237244],[72.750958,21.237044]]]}"
20230422T053641_20230422T054708_T42QZJ_2,2757.518348623854,2195.306684141546,1426.0956749672346,1738.6513761467893,1733.1114023591088,2154.3394495412845,3024.2280471821755,3333.8866317169072,3327.1087811271295,3497.4226736566184,1.3256342551219336,0.3146254803186467,0.09321750975501297,0.4718916031366753,2023-04-22,Farm3,"{""type"":""Polygon"",""coordinates"":[[[72.73234100000002,21.227198],[72.732392,21.226953],[72.732652,21.22712],[72.732508,21.227258],[72.73234100000002,21.227198]]]}"
20230422T053641_20230422T054708_T42QZJ_3,2457.9001438848927,1797.5530935251795,1127.5988489208635,1521.9309352517985,1311.5787050359709,1973.1893525179855,3648.0722302158265,4503.141870503598,4617.592517985612,4680.603165467626,2.044140827970851,0.555021627613513,0.30310814039270073,0.8324624332350409,2023-04-22,Farm4,"{""type"":""Polygon"",""coordinates"":[[[72.731663,21.227759999999996],[72.731744,21.227447],[72.732082,21.227509],[72.731988,21.227866],[72.731663,21.227759999999996]]]}"
20230422T053641_20230422T054708_T43QBD_0,2448.6516097797144,2202.0700072621644,1291.3014282256113,1490.6905833938515,1747.5862987170174,1887.2144759138228,1915.3051561365287,1998.4595497458247,1975.5419511014288,2160.3617041878483,0.20515719928035825,0.05946884066111814,-0.10828641414881279,0.089191561430732,2023-04-22,Farm1,"{""type"":""Polygon"",""coordinates"":[[[72.750877,21.237588999999996],[72.750958,21.237044],[72.752218,21.237244],[72.752108,21.237798999999995],[72.750877,21.237588999999996]]]}"
